,budget,popularity,runtime,revenue,revenue_M,budget_M,belongs_to_collection_size,cast_size,crew_size,flg_homepage,flg_belongs_to_collection_size,genres_Adventure,actors_Tyrese Gibson,movie_Director_Peter Jackson
1050,68000000,10.466306,121.0,29762011,29.76,68.0,0,26.0,13.0,0,0,1,0,0
1051,0,2.59282,103.0,17487531,17.49,0.0,0,8.0,16.0,0,0,0,0,0
1052,50000000,4.909738,114.0,10541523,10.54,50.0,0,15.0,8.0,0,0,0,0,0
1053,0,0.044048000000000004,85.0,928391,0.93,0.0,0,17.0,10.0,0,0,0,0,0
1054,17000000,6.5900929999999995,98.0,14899417,14.9,17.0,0,17.0,43.0,0,0,0,0,0
1055,0,3.554939,89.0,525,0.0,0.0,0,4.0,5.0,0,0,0,0,0
1056,2500000,3.750365,90.0,107559,0.11,2.5,0,3.0,5.0,1,0,0,0,0
1057,55000000,15.214342000000002,94.0,187361754,187.36,55.0,0,17.0,10.0,1,0,0,0,0
1058,0,13.311827,102.0,1108462,1.11,0.0,0,23.0,11.0,0,0,0,0,0
1059,40000000,12.189038,130.0,191185897,191.19,40.0,1,49.0,18.0,1,1,1,0,0
1060,23000000,11.076971,163.0,43984230,43.98,23.0,0,28.0,35.0,0,0,0,0,0
1061,0,7.356831,93.0,8692426,8.69,0.0,0,24.0,12.0,0,0,0,0,0
1062,1200000,0.584397,85.0,1404,0.0,1.2,0,6.0,5.0,0,0,0,0,0
1063,180000000,18.13542,143.0,748806957,748.81,180.0,1,24.0,29.0,0,1,1,0,0
1064,0,7.489306,109.0,199436,0.2,0.0,0,32.0,12.0,1,0,0,0,0
1065,85000000,12.16276,122.0,311312624,311.31,85.0,1,25.0,45.0,1,1,0,0,0
1066,12000000,7.594102,84.0,9584131,9.58,12.0,1,25.0,18.0,1,1,0,0,0
1067,6500000,8.254209,114.0,51079064,51.08,6.5,0,31.0,16.0,0,0,0,0,0
1068,0,0.6194810000000001,111.0,9518342,9.52,0.0,0,4.0,1.0,0,0,0,0,0
1069,2900000,4.919716,113.0,5596708,5.6,2.9,0,19.0,43.0,0,0,0,0,0
1070,20000000,6.496913,108.0,6819587,6.82,20.0,0,16.0,2.0,1,0,0,0,0
1071,0,8.461631,113.0,42776760,42.78,0.0,0,13.0,8.0,0,0,0,0,0
1072,4500000,6.874828,102.0,7390108,7.39,4.5,0,27.0,25.0,1,0,0,0,0
1073,4500000,8.786269,95.0,123820,0.12,4.5,0,9.0,3.0,1,0,0,0,0
1074,0,7.631049000000001,109.0,10000000,10.0,0.0,1,5.0,5.0,0,1,0,0,0
1075,800000,7.9747259999999995,91.0,1984662,1.98,0.8,1,10.0,28.0,1,1,0,0,0
1076,0,6.437916,98.0,15000,0.02,0.0,0,15.0,4.0,1,0,0,0,0
1077,20000000,3.782547,96.0,22471595,22.47,20.0,0,19.0,15.0,0,0,0,0,0
1078,0,6.464826,95.0,14347000,14.35,0.0,0,16.0,12.0,0,0,0,0,0
1079,7000000,6.868022,95.0,6860853,6.86,7.0,0,12.0,34.0,0,0,0,0,0
1080,25000000,7.308161999999999,83.0,80936232,80.94,25.0,0,23.0,18.0,0,0,1,0,0
1081,15000000,13.183804,110.0,120207127,120.21,15.0,1,19.0,13.0,0,1,1,0,0
1082,0,6.266831,119.0,985007,0.99,0.0,1,26.0,8.0,1,1,0,0,0
1083,15000000,4.643981,88.0,52970014,52.97,15.0,0,19.0,7.0,0,0,0,0,0
1084,0,0.273694,97.0,254190,0.25,0.0,0,6.0,1.0,1,0,0,0,0
1085,0,0.676383,90.0,606694,0.61,0.0,0,18.0,15.0,0,0,0,0,0
1086,0,0.19251300000000002,93.0,1221366,1.22,0.0,0,7.0,1.0,0,0,0,0,0
1087,11000000,7.915367999999999,95.0,72778712,72.78,11.0,1,31.0,15.0,0,1,0,0,0
1088,0,5.759423,103.0,4367497,4.37,0.0,0,38.0,34.0,0,0,0,0,0
1089,0,10.444048,120.0,28641776,28.64,0.0,0,12.0,27.0,1,0,0,0,0
1090,15000000,14.14078,108.0,36869414,36.87,15.0,0,11.0,60.0,1,0,0,0,0
1091,5000000,1.9628729999999999,90.0,1189612,1.19,5.0,0,10.0,5.0,0,0,0,0,0
1092,0,0.190879,120.0,3082901,3.08,0.0,0,6.0,1.0,1,0,0,0,0
1093,6000000,41.109264,175.0,245066411,245.07,6.0,1,58.0,42.0,1,1,0,0,0
1094,85000000,14.043416,136.0,194168700,194.17,85.0,0,22.0,10.0,1,0,0,0,0
1095,58000000,14.686035999999998,130.0,352194034,352.19,58.0,1,20.0,46.0,1,1,1,0,0
1096,10000000,5.13955,93.0,26330482,26.33,10.0,0,24.0,19.0,0,0,0,0,0
1097,12000000,2.1627810000000003,90.0,80000000,80.0,12.0,1,8.0,8.0,0,1,1,0,0
1098,38000000,8.898988000000001,110.0,112343513,112.34,38.0,0,21.0,23.0,1,0,0,0,0
1099,15000000,3.9698599999999997,96.0,40590000,40.59,15.0,0,7.0,4.0,0,0,0,0,0
1100,0,0.48139399999999993,82.0,3370574,3.37,0.0,0,24.0,8.0,0,0,0,0,0
1101,0,0.28820300000000004,90.0,119919,0.12,0.0,0,3.0,4.0,0,0,0,0,0
1102,27000000,3.104943,124.0,14859394,14.86,27.0,0,16.0,17.0,0,0,0,0,0
1103,30000000,7.645827000000001,113.0,33013805,33.01,30.0,0,26.0,16.0,0,0,0,0,0
1104,13500000,8.969705000000001,90.0,3342697,3.34,13.5,0,10.0,14.0,1,0,1,0,0
1105,0,3.7015379999999998,106.0,15530077,15.53,0.0,0,20.0,4.0,0,0,0,0,0
1106,7200000,5.553737,99.0,2300000,2.3,7.2,0,11.0,4.0,0,0,1,0,0
1107,20000000,8.801032000000001,100.0,8352885,8.35,20.0,0,21.0,11.0,1,0,0,0,0
1108,95000000,15.297820999999999,102.0,114178613,114.18,95.0,0,35.0,55.0,1,0,1,0,0
1109,9000000,19.827545999999998,87.0,44196684,44.2,9.0,1,6.0,9.0,0,1,0,0,0
1110,0,1.943323,97.0,3021629,3.02,0.0,0,7.0,1.0,0,0,0,0,0
1111,7500000,7.936216,124.0,129795554,129.8,7.5,0,33.0,16.0,0,0,0,0,0
1112,42000000,11.214779,90.0,60845711,60.85,42.0,0,48.0,37.0,0,0,0,0,0
1113,5600000,8.853168,85.0,18469680,18.47,5.6,1,13.0,5.0,1,1,0,0,0
1114,17000000,10.250997,105.0,12355798,12.36,17.0,0,35.0,45.0,0,0,0,0,0
1115,14000000,9.781450999999999,125.0,185438673,185.44,14.0,1,29.0,19.0,1,1,1,0,0
1116,40000000,13.02535,86.0,38172500,38.17,40.0,0,13.0,36.0,0,0,0,0,0
1117,40000000,12.520688,114.0,141069860,141.07,40.0,0,19.0,14.0,0,0,0,0,0
1118,62000000,6.318445,106.0,107879496,107.88,62.0,0,18.0,6.0,0,0,0,0,0
1119,39000000,10.296047,87.0,35287788,35.29,39.0,0,10.0,83.0,1,0,0,0,0
1120,8500000,9.099731,97.0,32222567,32.22,8.5,1,27.0,61.0,0,1,0,0,0
1121,4000000,8.16339,96.0,31584901,31.58,4.0,0,47.0,17.0,1,0,0,0,0
1122,8000000,6.0404860000000005,98.0,59612888,59.61,8.0,1,17.0,8.0,0,1,0,0,0
1123,44000000,11.342024,125.0,63327201,63.33,44.0,0,36.0,19.0,0,0,1,0,0
1124,105000000,20.151037,100.0,408579038,408.58,105.0,1,23.0,6.0,1,1,1,0,0
1125,60000000,13.214068,104.0,105178561,105.18,60.0,1,11.0,27.0,0,1,0,0,0
1126,220000000,89.887648,143.0,1519557910,1519.56,220.0,1,115.0,147.0,1,1,1,0,0
1127,75000000,7.116536999999999,99.0,14010690,14.01,75.0,0,13.0,47.0,0,0,0,0,0
1128,350000,10.421679,85.0,29400000,29.4,0.35,1,10.0,11.0,0,1,0,0,0
1129,2600000,11.600224,91.0,2850263,2.85,2.6,0,13.0,14.0,0,0,1,0,0
1130,4300000,7.68372,96.0,126737428,126.74,4.3,1,14.0,12.0,0,1,1,0,0
1131,3537415,9.117054,162.0,1390172,1.39,3.54,0,17.0,22.0,0,0,0,0,0
1132,100000000,9.615691,121.0,230884728,230.88,100.0,1,16.0,177.0,1,1,0,0,0
1133,2000000,6.5360059999999995,118.0,11540607,11.54,2.0,0,24.0,26.0,1,0,0,0,0
1134,0,3.408264,102.0,40000,0.04,0.0,0,11.0,6.0,0,0,0,0,0
1135,26000000,6.8666339999999995,99.0,36800000,36.8,26.0,1,8.0,5.0,0,1,0,0,0
1136,0,2.969691,94.0,50673078,50.67,0.0,1,0.0,1.0,1,1,0,0,0
1137,22000000,6.760321,116.0,15400000,15.4,22.0,0,41.0,19.0,0,0,0,0,0
1138,0,14.214402999999999,115.0,30,0.0,0.0,0,11.0,13.0,0,0,0,0,0
1139,100000,8.003815,96.0,444098,0.44,0.1,0,6.0,7.0,0,0,0,0,0
1140,20000000,39.39497,116.0,229400000,229.4,20.0,0,23.0,25.0,0,0,0,0,0
1141,0,1.042432,79.0,11,0.0,0.0,0,8.0,3.0,0,0,0,0,0
1142,19000000,10.874079,95.0,8247943,8.25,19.0,0,27.0,66.0,0,0,0,0,0
1143,878000,13.916101000000001,102.0,10462500,10.46,0.88,0,105.0,33.0,0,0,0,0,0
1144,0,5.599039,85.0,14947,0.01,0.0,0,11.0,34.0,1,0,0,0,0
1145,12000000,6.829528,98.0,84500122,84.5,12.0,1,17.0,16.0,0,1,1,0,0
1146,0,6.398905,86.0,161410,0.16,0.0,0,6.0,9.0,0,0,0,0,0
1147,0,7.781789999999999,162.0,1751330,1.75,0.0,0,28.0,26.0,1,0,0,0,0
1148,17000000,11.454835000000001,97.0,129042871,129.04,17.0,1,38.0,43.0,1,1,0,0,0
1149,300000,7.906219999999999,88.0,2750275,2.75,0.3,0,36.0,12.0,1,0,0,0,0
1150,2000000,9.551293,153.0,9250000,9.25,2.0,0,11.0,9.0,0,0,0,0,0
1151,150000000,5.587707,144.0,709709780,709.71,150.0,1,38.0,41.0,1,1,1,1,0
1152,22000000,7.719173,175.0,50750000,50.75,22.0,0,34.0,12.0,0,0,0,0,0
1153,8000000,8.762536,95.0,60641,0.06,8.0,0,7.0,8.0,1,0,0,0,0
1154,27000000,9.848674,117.0,16519460,16.52,27.0,0,25.0,15.0,0,0,1,0,0
1155,3200000,6.726389999999999,105.0,5332926,5.33,3.2,0,31.0,22.0,1,0,0,0,0
1156,300000,1.6879009999999999,88.0,1750211,1.75,0.3,0,5.0,3.0,0,0,0,0,0
1157,3500000,6.261686,96.0,7339398,7.34,3.5,0,7.0,8.0,0,0,0,0,0
1158,90000000,10.338222,106.0,174578751,174.58,90.0,1,22.0,29.0,1,1,1,0,0
1159,32000000,9.796961999999999,93.0,147332697,147.33,32.0,0,24.0,20.0,1,0,0,0,0
1160,13000000,15.295948999999998,125.0,2636637,2.64,13.0,0,20.0,29.0,0,0,0,0,0
1161,0,4.249695,94.0,121,0.0,0.0,0,25.0,21.0,0,0,0,0,0
1162,3400000,5.101153,94.0,31063038,31.06,3.4,0,13.0,10.0,0,0,0,0,0
1163,19000000,1.418221,93.0,2119994,2.12,19.0,0,6.0,1.0,0,0,0,0,0
1164,30000000,6.34785,105.0,53898845,53.9,30.0,0,11.0,54.0,1,0,1,0,0
1165,16000000,7.404835,124.0,34786960,34.79,16.0,0,16.0,4.0,0,0,0,0,0
1166,1250000,14.605464000000001,92.0,8500000,8.5,1.25,0,27.0,28.0,0,0,0,0,0
1167,10000000,17.046052,97.0,30658387,30.66,10.0,0,29.0,3.0,0,0,0,0,0
1168,3250000,1.393391,107.0,32788,0.03,3.25,0,9.0,14.0,1,0,0,0,0
1169,4000000,16.861532999999998,77.0,87404651,87.4,4.0,1,9.0,16.0,0,1,1,0,0
1170,0,5.289075,102.0,11129057,11.13,0.0,0,11.0,3.0,0,0,0,0,0
1171,30000000,13.371056,92.0,54819301,54.82,30.0,0,28.0,11.0,1,0,0,0,0
1172,0,9.596119,90.0,2681345,2.68,0.0,0,10.0,3.0,0,0,0,0,0
1173,0,4.6018669999999995,90.0,28281,0.03,0.0,0,8.0,16.0,0,0,0,0,0
1174,0,11.069608,112.0,4706919,4.71,0.0,0,20.0,8.0,1,0,0,0,0
1175,0,6.341259,106.0,6149791,6.15,0.0,0,22.0,11.0,0,0,0,0,0
1176,18000000,9.309967,117.0,25005257,25.01,18.0,0,16.0,23.0,0,0,0,0,0
1177,80000000,10.796939,129.0,96105964,96.11,80.0,0,29.0,97.0,0,0,0,0,0
1178,0,0.6090800000000001,99.0,11000000,11.0,0.0,0,10.0,16.0,0,0,0,0,0
1179,0,12.372036,87.0,24689703,24.69,0.0,0,9.0,9.0,0,0,0,0,0
1180,10500000,11.548303,99.0,100659,0.1,10.5,0,11.0,86.0,0,0,0,0,0
1181,85000000,11.038969999999999,88.0,222231186,222.23,85.0,0,21.0,89.0,1,0,1,0,0
1182,90000000,24.30526,126.0,263920180,263.92,90.0,0,114.0,134.0,0,0,1,0,0
1183,9000000,7.720692,102.0,8303261,8.3,9.0,0,16.0,73.0,1,0,0,0,0
1184,12000000,16.274653,125.0,307166834,307.17,12.0,0,49.0,65.0,0,0,0,0,0
1185,0,2.958988,144.0,810455,0.81,0.0,0,16.0,11.0,0,0,0,0,0
1186,0,1.099467,95.0,680224,0.68,0.0,0,31.0,18.0,0,0,0,0,0
1187,747000,2.775402,107.0,44566,0.04,0.75,0,17.0,10.0,0,0,0,0,0
1188,0,4.02059,82.0,34664,0.03,0.0,0,3.0,11.0,1,0,0,0,0
1189,1119000,0.948775,103.0,2019000,2.02,1.12,0,25.0,12.0,0,0,0,0,0
1190,0,2.087446,100.0,7,0.0,0.0,0,7.0,13.0,0,0,0,0,0
1191,20000000,9.830382,109.0,46089287,46.09,20.0,0,55.0,11.0,0,0,0,0,0
1192,15000000,7.603652,97.0,64256513,64.26,15.0,0,16.0,29.0,0,0,0,0,0
1193,10000000,3.492576,89.0,598645,0.6,10.0,0,6.0,16.0,0,0,0,0,0
1194,0,4.148276,90.0,1675484,1.68,0.0,0,7.0,27.0,0,0,0,0,0
1195,100000000,11.174041,115.0,94882889,94.88,100.0,0,88.0,81.0,1,0,1,0,0
1196,30000000,7.566321,124.0,82150642,82.15,30.0,1,19.0,48.0,0,1,0,0,0
1197,5000000,1.8455540000000001,99.0,846704,0.85,5.0,1,14.0,13.0,1,1,0,0,0
1198,5,6.759519,110.0,85,0.0,0.0,1,7.0,2.0,0,1,1,0,0
1199,65000,2.799356,99.0,416498,0.42,0.06,0,21.0,12.0,1,0,0,0,0
1200,13000000,7.17548,119.0,51723285,51.72,13.0,1,6.0,2.0,0,1,1,0,0
1201,25000000,14.723645999999999,117.0,71009334,71.01,25.0,0,30.0,17.0,0,0,0,0,0
1202,0,1.459459,168.0,17000000,17.0,0.0,0,20.0,18.0,0,0,0,0,0
1203,62000000,7.879924000000001,116.0,127666415,127.67,62.0,0,11.0,19.0,1,0,0,0,0
1204,0,4.912294999999999,97.0,35114428,35.11,0.0,0,14.0,12.0,0,0,0,0,0
1205,6000000,10.124544,99.0,50244700,50.24,6.0,1,14.0,14.0,1,1,0,0,0
1206,0,5.257142,100.0,5151936,5.15,0.0,0,16.0,5.0,0,0,0,0,0
1207,23000000,9.327986,89.0,51881013,51.88,23.0,1,30.0,18.0,0,1,1,0,0
1208,6000000,14.044122,100.0,213954274,213.95,6.0,1,27.0,37.0,1,1,0,0,0
1209,10000000,14.014025,103.0,83557872,83.56,10.0,0,58.0,65.0,0,0,0,0,0
1210,52000000,6.9061449999999995,112.0,75450437,75.45,52.0,0,19.0,41.0,1,0,0,0,0
1211,18000000,4.558075,338.0,871279,0.87,18.0,0,23.0,17.0,0,0,0,0,0
1212,5000000,9.069963000000001,135.0,13269963,13.27,5.0,0,21.0,24.0,0,0,0,0,0
1213,0,7.938629,82.0,2744253,2.74,0.0,0,58.0,1.0,0,0,0,0,0
1214,0,9.668784,100.0,215576,0.22,0.0,0,18.0,21.0,1,0,0,0,0
1215,0,8.569996000000002,108.0,9930095,9.93,0.0,0,20.0,75.0,0,0,0,0,0
1216,0,10.273978999999999,89.0,13418091,13.42,0.0,0,13.0,16.0,0,0,0,0,0
1217,55000000,14.178281,108.0,330444045,330.44,55.0,1,19.0,84.0,0,1,0,0,0
1218,7000000,4.896196,101.0,3218666,3.22,7.0,0,13.0,15.0,1,0,0,0,0
1219,5000000,4.800426,106.0,1296184,1.3,5.0,0,23.0,3.0,1,0,1,0,0
1220,15000000,7.9420839999999995,94.0,20566327,20.57,15.0,0,29.0,18.0,1,0,0,0,0
1221,0,5.634675,107.0,7185518,7.19,0.0,0,11.0,16.0,0,0,1,0,0
1222,200000000,13.693001999999998,106.0,559852396,559.85,200.0,1,47.0,40.0,1,1,1,0,0
1223,20000000,8.129407,82.0,80547866,80.55,20.0,1,21.0,18.0,1,1,0,0,0
1224,100000000,23.247298,124.0,142337240,142.34,100.0,0,27.0,22.0,1,0,1,0,0
1225,0,5.843804,101.0,223003,0.22,0.0,0,4.0,9.0,1,0,0,0,0
1226,28000000,6.062425,91.0,10126458,10.13,28.0,0,12.0,5.0,1,0,0,0,0
1227,1750000,4.250819,109.0,2200000,2.2,1.75,0,7.0,8.0,0,0,1,0,0
1228,20000000,6.612175,105.0,16974459,16.97,20.0,0,14.0,63.0,0,0,0,0,0
1229,150000000,12.533525,109.0,215283742,215.28,150.0,0,14.0,5.0,1,0,1,0,0
1230,15000,12.706424,86.0,193355800,193.36,0.02,1,5.0,11.0,1,1,0,0,0
1231,26000000,11.519662,116.0,109449237,109.45,26.0,0,67.0,7.0,1,0,0,0,0
1232,0,0.618434,116.0,473993,0.47,0.0,0,7.0,14.0,1,0,0,0,0
1233,15000000,5.764399,123.0,21032267,21.03,15.0,0,47.0,13.0,0,0,0,0,0
1234,28000000,11.476443,136.0,186438883,186.44,28.0,0,45.0,65.0,0,0,0,0,0
1235,7000000,15.280219,90.0,7644937,7.64,7.0,0,15.0,15.0,1,0,0,0,0
1236,60000000,8.810961,127.0,80154140,80.15,60.0,0,16.0,15.0,0,0,0,0,0
1237,11000000,8.046375,109.0,4491986,4.49,11.0,1,13.0,8.0,0,1,0,0,0
1238,1500000,6.4666879999999995,93.0,30553394,30.55,1.5,1,13.0,62.0,0,1,0,0,0
1239,1000000,5.760319,98.0,9138338,9.14,1.0,0,19.0,17.0,0,0,0,0,0
1240,0,0.704637,139.0,126,0.0,0.0,0,6.0,3.0,0,0,0,0,0
1241,13800000,11.613655,119.0,52293982,52.29,13.8,1,49.0,7.0,0,1,0,0,0
1242,26000000,4.920175,94.0,38793283,38.79,26.0,0,12.0,62.0,0,0,1,0,0
1243,105000000,18.50194,91.0,716392705,716.39,105.0,0,7.0,81.0,1,0,0,0,0
1244,21000000,13.217421,92.0,43928932,43.93,21.0,1,14.0,24.0,0,1,0,0,0
1245,1200000,5.39865,115.0,2736000,2.74,1.2,0,23.0,10.0,0,0,1,0,0
1246,11800000,8.364201,118.0,40272135,40.27,11.8,0,43.0,34.0,1,0,0,0,0
1247,1500000,8.504511,78.0,30448000,30.45,1.5,1,20.0,31.0,1,1,0,0,0
1248,72000000,9.997032,125.0,96889998,96.89,72.0,1,20.0,10.0,0,1,0,0,0
1249,225000000,12.490891,150.0,419651413,419.65,225.0,1,21.0,83.0,0,1,1,0,0
1250,5000000,3.531682,94.0,5476060,5.48,5.0,0,13.0,5.0,0,0,0,0,0
1251,7500000,5.795045,93.0,296000000,296.0,7.5,1,8.0,6.0,0,1,0,0,0
1252,0,9.518564,122.0,17381942,17.38,0.0,0,9.0,5.0,0,0,0,0,0
1253,0,1.3234219999999999,113.0,57252,0.06,0.0,0,10.0,11.0,0,0,0,0,0
1254,0,1.7649810000000001,90.0,404,0.0,0.0,0,4.0,2.0,1,0,0,0,0
1255,0,1.62344,92.0,39598448,39.6,0.0,0,13.0,5.0,0,0,0,0,0
1256,36000000,17.714247,109.0,44350926,44.35,36.0,0,15.0,17.0,1,0,0,0,0
1257,0,1.7141520000000001,95.0,337812,0.34,0.0,0,5.0,1.0,0,0,0,0,0
1258,0,3.9688529999999997,107.0,6132924,6.13,0.0,0,7.0,9.0,0,0,0,0,0
1259,1500000,4.948569,96.0,418961,0.42,1.5,0,11.0,7.0,0,0,0,0,0
1260,5000000,5.5968599999999995,120.0,3099314,3.1,5.0,0,18.0,13.0,1,0,0,0,0
1261,0,9.617662,105.0,11879046,11.88,0.0,0,16.0,19.0,0,0,0,0,0
1262,5000000,1.155075,97.0,2970,0.0,5.0,1,18.0,17.0,0,1,0,0,0
1263,15000000,3.4949,97.0,4627375,4.63,15.0,1,16.0,3.0,1,1,0,0,0
1264,60000000,11.328316000000001,109.0,31720158,31.72,60.0,0,12.0,21.0,1,0,0,0,0
1265,0,3.5243269999999995,104.0,28208,0.03,0.0,0,13.0,5.0,1,0,0,0,0
1266,16000000,10.264597,93.0,68411275,68.41,16.0,1,3.0,4.0,1,1,1,0,0
1267,7000000,9.107828999999999,108.0,46488,0.05,7.0,0,12.0,11.0,0,0,0,0,0
1268,10000000,6.426937000000001,100.0,25605015,25.61,10.0,0,22.0,8.0,0,0,0,0,0
1269,802000,6.165341000000001,104.0,4371000,4.37,0.8,0,6.0,6.0,0,0,0,0,0
1270,260000000,14.670353,132.0,284139100,284.14,260.0,0,28.0,132.0,1,0,1,0,0
1271,120000,1.62632,87.0,14904,0.01,0.12,0,8.0,2.0,0,0,0,0,0
1272,6000000,15.11549,139.0,102272727,102.27,6.0,0,20.0,16.0,0,0,0,0,0
1273,13000000,6.236729,99.0,16929123,16.93,13.0,0,15.0,22.0,0,0,0,0,0
1274,25000000,7.492912,132.0,8613462,8.61,25.0,0,28.0,17.0,0,0,0,0,0
1275,230000,4.788002,89.0,25000000,25.0,0.23,1,13.0,8.0,0,1,0,0,0
1276,18000000,4.918419,120.0,40239,0.04,18.0,0,13.0,16.0,1,0,1,0,0
1277,0,0.941321,85.0,41232,0.04,0.0,0,5.0,11.0,0,0,0,0,0
1278,5000000,5.587765,109.0,16554699,16.55,5.0,0,17.0,41.0,0,0,0,0,0
1279,1000000,1.896218,93.0,2228115,2.23,1.0,0,7.0,2.0,0,0,0,0,0
1280,0,2.914029,128.0,19204593,19.2,0.0,0,14.0,6.0,1,0,0,0,0
1281,9000000,8.832907,90.0,46,0.0,9.0,0,14.0,7.0,1,0,0,0,0
1282,4000000,5.757907,143.0,6000000,6.0,4.0,0,17.0,11.0,0,0,0,0,0
1283,4000000,2.999052,92.0,350006,0.35,4.0,0,11.0,10.0,0,0,0,0,0
1284,2000000,4.126083,105.0,21665468,21.67,2.0,0,15.0,35.0,1,0,0,0,0
1285,50000000,14.383185000000001,106.0,41482207,41.48,50.0,1,27.0,17.0,0,1,0,0,0
1286,22000000,9.737907,117.0,67642693,67.64,22.0,1,17.0,14.0,0,1,0,0,0
1287,700000,11.118844000000001,112.0,2594000,2.59,0.7,0,26.0,7.0,0,0,0,0,0
1288,1700000,11.644764,93.0,8844595,8.84,1.7,1,17.0,10.0,0,1,0,0,0
1289,0,7.390658,79.0,1300000,1.3,0.0,1,13.0,18.0,0,1,1,0,0
1290,15000000,4.079853,96.0,12308521,12.31,15.0,0,15.0,21.0,0,0,0,0,0
1291,8000000,11.842837,163.0,27187653,27.19,8.0,0,7.0,2.0,0,0,1,0,0
1292,45000000,6.922458,106.0,11203026,11.2,45.0,0,15.0,82.0,0,0,1,0,0
1293,40000000,7.001645,90.0,151161491,151.16,40.0,0,29.0,11.0,1,0,0,0,0
1294,24000000,4.233080999999999,134.0,21049053,21.05,24.0,0,10.0,10.0,0,0,1,0,0
1295,20500000,16.603041,99.0,87987055,87.99,20.5,1,47.0,17.0,0,1,0,0,0
1296,28000000,6.000716000000001,99.0,33000337,33.0,28.0,1,13.0,29.0,0,1,0,0,0
1297,10700000,1.0607090000000001,89.0,1238080,1.24,10.7,0,13.0,6.0,0,0,0,0,0
1298,0,10.754614,91.0,5624282,5.62,0.0,0,25.0,8.0,0,0,0,0,0
1299,0,2.099788,90.0,37285,0.04,0.0,0,4.0,11.0,0,0,0,0,0
1300,35000000,10.430238000000001,97.0,116980662,116.98,35.0,0,36.0,19.0,0,0,0,0,0
1301,0,11.823889,101.0,204660,0.2,0.0,0,5.0,2.0,0,0,0,0,0
1302,44000000,4.393576,219.0,3484331,3.48,44.0,0,23.0,12.0,0,0,0,0,0
1303,1500000,8.168694,129.0,9600000,9.6,1.5,0,0.0,0.0,0,0,0,0,0
1304,0,12.874084,80.0,921974,0.92,0.0,0,5.0,9.0,0,0,0,0,0
1305,18000000,7.263988,114.0,25739015,25.74,18.0,0,17.0,17.0,1,0,0,0,0
1306,25000000,7.637345,98.0,64437847,64.44,25.0,0,16.0,17.0,0,0,0,0,0
1307,0,2.69722,105.0,144633,0.14,0.0,0,20.0,19.0,0,0,0,0,0
1308,7000000,13.546984,114.0,3646994,3.65,7.0,0,6.0,8.0,0,0,0,0,0
1309,61000000,154.80100900000002,145.0,369330363,369.33,61.0,0,72.0,82.0,1,0,0,0,0
1310,0,1.954863,93.0,18000,0.02,0.0,0,12.0,4.0,1,0,0,0,0
1311,3900000,6.9978880000000006,120.0,28350000,28.35,3.9,0,25.0,15.0,0,0,0,0,0
1312,30000000,17.955897,90.0,90259536,90.26,30.0,0,22.0,28.0,0,0,0,0,0
1313,33000000,19.628834,112.0,49100000,49.1,33.0,0,21.0,8.0,1,0,0,0,0
1314,5000000,15.909181,91.0,6341855,6.34,5.0,0,11.0,47.0,0,0,0,0,0
1315,5000000,8.405672000000001,124.0,26010864,26.01,5.0,0,53.0,40.0,0,0,0,0,0
1316,2200000,9.094477000000001,92.0,21930418,21.93,2.2,1,19.0,15.0,0,1,0,0,0
1317,722083,0.817488,120.0,499168,0.5,0.72,0,6.0,2.0,0,0,0,0,0
1318,8000000,6.963023,113.0,11715321,11.72,8.0,0,15.0,12.0,0,0,0,0,0
1319,30000000,12.130803,84.0,495303,0.5,30.0,0,53.0,7.0,0,0,1,0,0
1320,110000000,20.547925,114.0,470490832,470.49,110.0,0,45.0,82.0,1,0,0,0,0
1321,65000000,18.860681,123.0,128905366,128.91,65.0,1,20.0,155.0,1,1,1,0,0
1322,0,6.198003,85.0,486021,0.49,0.0,0,15.0,15.0,1,0,0,0,0
1323,0,1.9350060000000002,102.0,3337685,3.34,0.0,0,8.0,14.0,0,0,0,0,0
1324,0,0.689004,80.0,235432,0.24,0.0,0,15.0,6.0,0,0,0,0,0
1325,0,12.515435,91.0,3983997,3.98,0.0,0,16.0,36.0,0,0,0,0,0
1326,0,9.394353,84.0,1117920,1.12,0.0,0,11.0,12.0,0,0,0,0,0
1327,25000000,6.196929,114.0,27122040,27.12,25.0,0,18.0,71.0,1,0,1,0,0
1328,0,0.284911,95.0,1373728,1.37,0.0,0,9.0,4.0,0,0,0,0,0
1329,0,1.2334049999999999,136.0,1942423,1.94,0.0,0,7.0,9.0,0,0,0,0,0
1330,0,1.194891,124.0,8100000,8.1,0.0,0,9.0,2.0,0,0,0,0,0
1331,0,5.4512730000000005,98.0,1347747,1.35,0.0,0,15.0,27.0,0,0,0,0,0
1332,150000000,4.351756,150.0,836297228,836.3,150.0,1,37.0,55.0,1,1,1,1,0
1333,0,0.037986,123.0,15504,0.02,0.0,0,3.0,2.0,0,0,0,0,0
1334,120000000,7.888013000000001,119.0,227817248,227.82,120.0,0,13.0,15.0,1,0,0,0,0
1335,6000000,0.292296,,31000,0.03,6.0,0,1.0,2.0,0,0,0,0,0
1336,0,12.140407000000002,108.0,8022000,8.02,0.0,0,15.0,10.0,0,0,0,0,0
1337,1200000,4.928139,85.0,2600000,2.6,1.2,0,22.0,1.0,0,0,0,0,0
1338,12000000,12.01334,103.0,7070330,7.07,12.0,0,15.0,26.0,0,0,1,0,0
